 0.00000e+00  1.00382e+00  6.08957e-15  1.50957e+00  6.06639e-15  1.00638e+00  1.00255e+00
 1.24000e+01  1.00249e+00 -8.85650e-03  1.50624e+00 -8.83448e-03  1.00416e+00  1.00166e+00
 1.25000e+01  1.00247e+00 -8.91018e-03  1.50619e+00 -8.88820e-03  1.00412e+00  1.00165e+00
 1.26000e+01  1.00245e+00 -8.96346e-03  1.50614e+00 -8.94153e-03  1.00409e+00  1.00164e+00
 1.27000e+01  1.00243e+00 -9.01635e-03  1.50609e+00 -8.99446e-03  1.00406e+00  1.00162e+00
 1.28000e+01  1.00241e+00 -9.06883e-03  1.50604e+00 -9.04699e-03  1.00403e+00  1.00161e+00
 1.29000e+01  1.00239e+00 -9.12091e-03  1.50599e+00 -9.09912e-03  1.00399e+00  1.00160e+00
 1.30000e+01  1.00237e+00 -9.17258e-03  1.50594e+00 -9.15085e-03  1.00396e+00  1.00158e+00
 1.31000e+01  1.00235e+00 -9.22384e-03  1.50589e+00 -9.20218e-03  1.00393e+00  1.00157e+00
 1.32000e+01  1.00233e+00 -9.27470e-03  1.50584e+00 -9.25310e-03  1.00389e+00  1.00156e+00
 1.33000e+01  1.00231e+00 -9.32514e-03  1.50579e+00 -9.30361e-03  1.00386e+00  1.00154e+00
 1.34000e+01  1.00229e+00 -9.37517e-03  1.50574e+00 -9.35371e-03  1.00383e+00  1.00153e+00
 1.35000e+01  1.00227e+00 -9.42479e-03  1.50569e+00 -9.40340e-03  1.00379e+00  1.00152e+00
 1.36000e+01  1.00225e+00 -9.47398e-03  1.50564e+00 -9.45268e-03  1.00376e+00  1.00150e+00
 1.37000e+01  1.00223e+00 -9.52276e-03  1.50559e+00 -9.50154e-03  1.00373e+00  1.00149e+00
 1.38000e+01  1.00221e+00 -9.57112e-03  1.50554e+00 -9.54998e-03  1.00369e+00  1.00147e+00
 1.39000e+01  1.00219e+00 -9.61905e-03  1.50549e+00 -9.59801e-03  1.00366e+00  1.00146e+00
 1.40000e+01  1.00217e+00 -9.66656e-03  1.50543e+00 -9.64561e-03  1.00362e+00  1.00145e+00
 1.41000e+01  1.00215e+00 -9.71365e-03  1.50538e+00 -9.69280e-03  1.00359e+00  1.00143e+00
 1.42000e+01  1.00213e+00 -9.76030e-03  1.50533e+00 -9.73955e-03  1.00355e+00  1.00142e+00
 1.43000e+01  1.00211e+00 -9.80653e-03  1.50528e+00 -9.78589e-03  1.00352e+00  1.00141e+00
 1.44000e+01  1.00209e+00 -9.85233e-03  1.50523e+00 -9.83179e-03  1.00348e+00  1.00139e+00
 1.45000e+01  1.00207e+00 -9.89769e-03  1.50517e+00 -9.87727e-03  1.00345e+00  1.00138e+00
 1.46000e+01  1.00205e+00 -9.94262e-03  1.50512e+00 -9.92231e-03  1.00341e+00  1.00136e+00
 1.47000e+01  1.00203e+00 -9.98711e-03  1.50507e+00 -9.96692e-03  1.00338e+00  1.00135e+00
 1.48000e+01  1.00200e+00 -1.00312e-02  1.50501e+00 -1.00111e-02  1.00334e+00  1.00134e+00
 1.49000e+01  1.00198e+00 -1.00748e-02  1.50496e+00 -1.00548e-02  1.00331e+00  1.00132e+00
 1.50000e+01  1.00196e+00 -1.01180e-02  1.50491e+00 -1.00981e-02  1.00327e+00  1.00131e+00
 1.51000e+01  1.00194e+00 -1.01607e-02  1.50485e+00 -1.01410e-02  1.00324e+00  1.00129e+00
 1.52000e+01  1.00192e+00 -1.02030e-02  1.50480e+00 -1.01834e-02  1.00320e+00  1.00128e+00
 1.53000e+01  1.00190e+00 -1.02448e-02  1.50475e+00 -1.02254e-02  1.00316e+00  1.00126e+00
 1.54000e+01  1.00188e+00 -1.02862e-02  1.50469e+00 -1.02670e-02  1.00313e+00  1.00125e+00
 1.55000e+01  1.00185e+00 -1.03272e-02  1.50464e+00 -1.03081e-02  1.00309e+00  1.00124e+00
 1.56000e+01  1.00183e+00 -1.03677e-02  1.50459e+00 -1.03487e-02  1.00306e+00  1.00122e+00
 1.57000e+01  1.00181e+00 -1.04077e-02  1.50453e+00 -1.03889e-02  1.00302e+00  1.00121e+00
 1.58000e+01  1.00179e+00 -1.04473e-02  1.50448e+00 -1.04287e-02  1.00298e+00  1.00119e+00
 1.59000e+01  1.00177e+00 -1.04865e-02  1.50442e+00 -1.04680e-02  1.00295e+00  1.00118e+00
 1.60000e+01  1.00175e+00 -1.05252e-02  1.50437e+00 -1.05068e-02  1.00291e+00  1.00116e+00
 1.61000e+01  1.00172e+00 -1.05634e-02  1.50431e+00 -1.05452e-02  1.00288e+00  1.00115e+00
 1.62000e+01  1.00170e+00 -1.06012e-02  1.50426e+00 -1.05832e-02  1.00284e+00  1.00113e+00
 1.63000e+01  1.00168e+00 -1.06385e-02  1.50420e+00 -1.06207e-02  1.00280e+00  1.00112e+00
 1.64000e+01  1.00166e+00 -1.06754e-02  1.50415e+00 -1.06577e-02  1.00277e+00  1.00111e+00
 1.65000e+01  1.00164e+00 -1.07118e-02  1.50409e+00 -1.06943e-02  1.00273e+00  1.00109e+00
 1.66000e+01  1.00161e+00 -1.07477e-02  1.50404e+00 -1.07304e-02  1.00269e+00  1.00108e+00
 1.67000e+01  1.00159e+00 -1.07832e-02  1.50398e+00 -1.07661e-02  1.00265e+00  1.00106e+00
 1.68000e+01  1.00157e+00 -1.08183e-02  1.50393e+00 -1.08013e-02  1.00262e+00  1.00105e+00
 1.69000e+01  1.00155e+00 -1.08528e-02  1.50387e+00 -1.08360e-02  1.00258e+00  1.00103e+00
 1.70000e+01  1.00153e+00 -1.08869e-02  1.50381e+00 -1.08703e-02  1.00254e+00  1.00102e+00
 1.71000e+01  1.00150e+00 -1.09205e-02  1.50376e+00 -1.09041e-02  1.00251e+00  1.00100e+00
 1.72000e+01  1.00148e+00 -1.09537e-02  1.50370e+00 -1.09375e-02  1.00247e+00  1.00099e+00
 1.73000e+01  1.00146e+00 -1.09864e-02  1.50365e+00 -1.09704e-02  1.00243e+00  1.00097e+00
 1.74000e+01  1.00144e+00 -1.10186e-02  1.50359e+00 -1.10028e-02  1.00239e+00  1.00096e+00
 1.75000e+01  1.00141e+00 -1.10503e-02  1.50354e+00 -1.10347e-02  1.00236e+00  1.00094e+00
 1.76000e+01  1.00139e+00 -1.10816e-02  1.50348e+00 -1.10662e-02  1.00232e+00  1.00093e+00
 1.77000e+01  1.00137e+00 -1.11124e-02  1.50342e+00 -1.10972e-02  1.00228e+00  1.00091e+00
 1.78000e+01  1.00135e+00 -1.11427e-02  1.50337e+00 -1.11278e-02  1.00224e+00  1.00090e+00
 1.79000e+01  1.00132e+00 -1.11726e-02  1.50331e+00 -1.11578e-02  1.00221e+00  1.00088e+00
 1.80000e+01  1.00130e+00 -1.12020e-02  1.50325e+00 -1.11874e-02  1.00217e+00  1.00087e+00
 1.81000e+01  1.00128e+00 -1.12309e-02  1.50320e+00 -1.12166e-02  1.00213e+00  1.00085e+00
 1.82000e+01  1.00126e+00 -1.12593e-02  1.50314e+00 -1.12452e-02  1.00209e+00  1.00084e+00
 1.83000e+01  1.00123e+00 -1.12873e-02  1.50308e+00 -1.12734e-02  1.00206e+00  1.00082e+00
 1.84000e+01  1.00121e+00 -1.13148e-02  1.50303e+00 -1.13011e-02  1.00202e+00  1.00081e+00
 1.85000e+01  1.00119e+00 -1.13418e-02  1.50297e+00 -1.13283e-02  1.00198e+00  1.00079e+00
 1.86000e+01  1.00116e+00 -1.13683e-02  1.50291e+00 -1.13551e-02  1.00194e+00  1.00078e+00
 1.87000e+01  1.00114e+00 -1.13944e-02  1.50286e+00 -1.13814e-02  1.00190e+00  1.00076e+00
 1.88000e+01  1.00112e+00 -1.14199e-02  1.50280e+00 -1.14072e-02  1.00187e+00  1.00075e+00
 1.89000e+01  1.00110e+00 -1.14450e-02  1.50274e+00 -1.14325e-02  1.00183e+00  1.00073e+00
 1.90000e+01  1.00107e+00 -1.14696e-02  1.50269e+00 -1.14573e-02  1.00179e+00  1.00072e+00
 1.91000e+01  1.00105e+00 -1.14938e-02  1.50263e+00 -1.14817e-02  1.00175e+00  1.00070e+00
 1.92000e+01  1.00103e+00 -1.15174e-02  1.50257e+00 -1.15056e-02  1.00171e+00  1.00069e+00
 1.93000e+01  1.00101e+00 -1.15406e-02  1.50252e+00 -1.15290e-02  1.00168e+00  1.00067e+00
 1.94000e+01  1.00098e+00 -1.15632e-02  1.50246e+00 -1.15519e-02  1.00164e+00  1.00066e+00
 1.95000e+01  1.00096e+00 -1.15854e-02  1.50240e+00 -1.15743e-02  1.00160e+00  1.00064e+00
 1.96000e+01  1.00094e+00 -1.16072e-02  1.50234e+00 -1.15963e-02  1.00156e+00  1.00062e+00
 1.97000e+01  1.00091e+00 -1.16284e-02  1.50229e+00 -1.16178e-02  1.00152e+00  1.00061e+00
 1.98000e+01  1.00089e+00 -1.16491e-02  1.50223e+00 -1.16388e-02  1.00149e+00  1.00059e+00
 1.99000e+01  1.00087e+00 -1.16694e-02  1.50217e+00 -1.16593e-02  1.00145e+00  1.00058e+00
 2.00000e+01  1.00085e+00 -1.16892e-02  1.50212e+00 -1.16793e-02  1.00141e+00  1.00056e+00
 2.01000e+01  1.00082e+00 -1.17085e-02  1.50206e+00 -1.16988e-02  1.00137e+00  1.00055e+00
 2.02000e+01  1.00080e+00 -1.17273e-02  1.50200e+00 -1.17179e-02  1.00133e+00  1.00053e+00
 2.03000e+01  1.00078e+00 -1.17456e-02  1.50194e+00 -1.17365e-02  1.00130e+00  1.00052e+00
 2.04000e+01  1.00075e+00 -1.17634e-02  1.50189e+00 -1.17546e-02  1.00126e+00  1.00050e+00
 2.05000e+01  1.00073e+00 -1.17808e-02  1.50183e+00 -1.17722e-02  1.00122e+00  1.00049e+00
 2.06000e+01  1.00071e+00 -1.17977e-02  1.50177e+00 -1.17893e-02  1.00118e+00  1.00047e+00
 2.07000e+01  1.00069e+00 -1.18140e-02  1.50172e+00 -1.18059e-02  1.00114e+00  1.00046e+00
 2.08000e+01  1.00066e+00 -1.18299e-02  1.50166e+00 -1.18221e-02  1.00111e+00  1.00044e+00
 2.09000e+01  1.00064e+00 -1.18453e-02  1.50160e+00 -1.18377e-02  1.00107e+00  1.00043e+00
 2.10000e+01  1.00062e+00 -1.18602e-02  1.50155e+00 -1.18529e-02  1.00103e+00  1.00041e+00
