 0.00000e+00  1.99996e-01  1.63435e-15  7.86301e-03  8.17191e-15 -1.14096e-04 -9.74765e-04  1.59541e-01
 5.40000e+01  2.67050e-01 -9.00781e-03  4.87525e-03 -3.37308e-02 -2.01498e-03 -1.08399e-03  1.90204e-01
 5.45000e+01  2.67806e-01 -9.26037e-03  4.74043e-03 -3.45787e-02 -2.10238e-03 -1.05690e-03  1.90338e-01
 5.50000e+01  2.68529e-01 -9.49408e-03  4.59872e-03 -3.53559e-02 -2.19708e-03 -1.03334e-03  1.90436e-01
 5.55000e+01  2.69214e-01 -9.70716e-03  4.45000e-03 -3.60574e-02 -2.29953e-03 -1.01364e-03  1.90496e-01
 5.60000e+01  2.69857e-01 -9.89803e-03  4.29422e-03 -3.66789e-02 -2.41011e-03 -9.98089e-04  1.90513e-01
 5.65000e+01  2.70451e-01 -1.00653e-02  4.13140e-03 -3.72167e-02 -2.52919e-03 -9.86916e-04  1.90485e-01
 5.70000e+01  2.70993e-01 -1.02078e-02  3.96163e-03 -3.76682e-02 -2.65707e-03 -9.80313e-04  1.90408e-01
 5.75000e+01  2.71475e-01 -1.03245e-02  3.78509e-03 -3.80312e-02 -2.79397e-03 -9.78419e-04  1.90279e-01
 5.80000e+01  2.71892e-01 -1.04147e-02  3.60209e-03 -3.83045e-02 -2.94003e-03 -9.81322e-04  1.90094e-01
 5.85000e+01  2.72238e-01 -1.04777e-02  3.41305e-03 -3.84873e-02 -3.09527e-03 -9.89057e-04  1.89850e-01
 5.90000e+01  2.72506e-01 -1.05131e-02  3.21854e-03 -3.85794e-02 -3.25958e-03 -1.00161e-03  1.89544e-01
 5.95000e+01  2.72689e-01 -1.05207e-02  3.01926e-03 -3.85815e-02 -3.43271e-03 -1.01890e-03  1.89174e-01
 6.00000e+01  2.72779e-01 -1.05005e-02  2.81608e-03 -3.84944e-02 -3.61424e-03 -1.04082e-03  1.88735e-01
 6.05000e+01  2.72771e-01 -1.04525e-02  2.61005e-03 -3.83196e-02 -3.80355e-03 -1.06719e-03  1.88226e-01
 6.10000e+01  2.72655e-01 -1.03770e-02  2.40237e-03 -3.80590e-02 -3.99987e-03 -1.09776e-03  1.87644e-01
 6.15000e+01  2.72425e-01 -1.02745e-02  2.19443e-03 -3.77149e-02 -4.20217e-03 -1.13227e-03  1.86987e-01
 6.20000e+01  2.72071e-01 -1.01455e-02  1.98777e-03 -3.72900e-02 -4.40923e-03 -1.17036e-03  1.86252e-01
 6.25000e+01  2.71587e-01 -9.99089e-03  1.78412e-03 -3.67871e-02 -4.61960e-03 -1.21165e-03  1.85437e-01
 6.30000e+01  2.70963e-01 -9.81143e-03  1.58532e-03 -3.62095e-02 -4.83160e-03 -1.25571e-03  1.84542e-01
 6.35000e+01  2.70191e-01 -9.60816e-03  1.39338e-03 -3.55606e-02 -5.04332e-03 -1.30204e-03  1.83566e-01
 6.40000e+01  2.69264e-01 -9.38224e-03  1.21038e-03 -3.48440e-02 -5.25267e-03 -1.35011e-03  1.82506e-01
 6.45000e+01  2.68172e-01 -9.13494e-03  1.03850e-03 -3.40637e-02 -5.45732e-03 -1.39933e-03  1.81363e-01
 6.50000e+01  2.66908e-01 -8.86767e-03  8.79948e-04 -3.32236e-02 -5.65480e-03 -1.44910e-03  1.80137e-01
 6.55000e+01  2.65465e-01 -8.58195e-03  7.36940e-04 -3.23280e-02 -5.84247e-03 -1.49876e-03  1.78827e-01
 6.60000e+01  2.63835e-01 -8.27941e-03  6.11634e-04 -3.13811e-02 -6.01761e-03 -1.54764e-03  1.77435e-01
 6.65000e+01  2.62010e-01 -7.96179e-03  5.06090e-04 -3.03873e-02 -6.17744e-03 -1.59502e-03  1.75961e-01
 6.70000e+01  2.59986e-01 -7.63095e-03  4.22215e-04 -2.93514e-02 -6.31916e-03 -1.64020e-03  1.74407e-01
 6.75000e+01  2.57756e-01 -7.28881e-03  3.61706e-04 -2.82779e-02 -6.44003e-03 -1.68244e-03  1.72773e-01
 6.80000e+01  2.55317e-01 -6.93741e-03  3.25992e-04 -2.71718e-02 -6.53743e-03 -1.72101e-03  1.71062e-01
 6.85000e+01  2.52663e-01 -6.57883e-03  3.16189e-04 -2.60380e-02 -6.60892e-03 -1.75520e-03  1.69276e-01
 6.90000e+01  2.49792e-01 -6.21525e-03  3.33040e-04 -2.48817e-02 -6.65231e-03 -1.78431e-03  1.67417e-01
 6.95000e+01  2.46704e-01 -5.84886e-03  3.76885e-04 -2.37080e-02 -6.66571e-03 -1.80767e-03  1.65488e-01
 7.00000e+01  2.43397e-01 -5.48189e-03  4.47620e-04 -2.25224e-02 -6.64761e-03 -1.82464e-03  1.63491e-01
 7.05000e+01  2.39873e-01 -5.11660e-03  5.44675e-04 -2.13304e-02 -6.59693e-03 -1.83465e-03  1.61429e-01
 7.10000e+01  2.36134e-01 -4.75521e-03  6.67008e-04 -2.01378e-02 -6.51304e-03 -1.83718e-03  1.59306e-01
 7.15000e+01  2.32183e-01 -4.39992e-03  8.13107e-04 -1.89502e-02 -6.39584e-03 -1.83177e-03  1.57124e-01
 7.20000e+01  2.28027e-01 -4.05288e-03  9.81004e-04 -1.77737e-02 -6.24574e-03 -1.81805e-03  1.54886e-01
 7.25000e+01  2.23672e-01 -3.71615e-03  1.16831e-03 -1.66143e-02 -6.06366e-03 -1.79575e-03  1.52597e-01
 7.30000e+01  2.19126e-01 -3.39166e-03  1.37227e-03 -1.54782e-02 -5.85108e-03 -1.76467e-03  1.50259e-01
 7.35000e+01  2.14399e-01 -3.08125e-03  1.58980e-03 -1.43716e-02 -5.60994e-03 -1.72474e-03  1.47876e-01
 7.40000e+01  2.09502e-01 -2.78655e-03  1.81757e-03 -1.33009e-02 -5.34268e-03 -1.67597e-03  1.45452e-01
 7.45000e+01  2.04447e-01 -2.50904e-03  2.05209e-03 -1.22723e-02 -5.05209e-03 -1.61849e-03  1.42990e-01
 7.50000e+01  1.99249e-01 -2.24997e-03  2.28978e-03 -1.12923e-02 -4.74137e-03 -1.55255e-03  1.40494e-01
 7.55000e+01  1.93922e-01 -2.01037e-03  2.52704e-03 -1.03669e-02 -4.41393e-03 -1.47850e-03  1.37969e-01
 7.60000e+01  1.88481e-01 -1.79101e-03  2.76038e-03 -9.50233e-03 -4.07341e-03 -1.39680e-03  1.35418e-01
 7.65000e+01  1.82945e-01 -1.59243e-03  2.98647e-03 -8.70442e-03 -3.72354e-03 -1.30800e-03  1.32846e-01
 7.70000e+01  1.77329e-01 -1.41486e-03  3.20221e-03 -7.97876e-03 -3.36809e-03 -1.21275e-03  1.30258e-01
 7.75000e+01  1.71651e-01 -1.25830e-03  3.40481e-03 -7.33057e-03 -3.01076e-03 -1.11179e-03  1.27658e-01
 7.80000e+01  1.65931e-01 -1.12245e-03  3.59186e-03 -6.76457e-03 -2.65510e-03 -1.00592e-03  1.25052e-01
 7.85000e+01  1.60186e-01 -1.00676e-03  3.76133e-03 -6.28494e-03 -2.30449e-03 -8.96003e-04  1.22445e-01
 7.90000e+01  1.54435e-01 -9.10420e-04  3.91164e-03 -5.89516e-03 -1.96201e-03 -7.82939e-04  1.19843e-01
 7.95000e+01  1.48696e-01 -8.32387e-04  4.04164e-03 -5.59791e-03 -1.63044e-03 -6.67661e-04  1.17251e-01
 8.00000e+01  1.42986e-01 -7.71408e-04  4.15064e-03 -5.39498e-03 -1.31220e-03 -5.51111e-04  1.14676e-01
 8.05000e+01  1.37324e-01 -7.26047e-04  4.23838e-03 -5.28713e-03 -1.00932e-03 -4.34226e-04  1.12125e-01
 8.10000e+01  1.31724e-01 -6.94713e-04  4.30503e-03 -5.27399e-03 -7.23458e-04 -3.17919e-04  1.09604e-01
 8.15000e+01  1.26204e-01 -6.75693e-04  4.35110e-03 -5.35397e-03 -4.55845e-04 -2.03065e-04  1.07121e-01
 8.20000e+01  1.20778e-01 -6.67197e-04  4.37749e-03 -5.52415e-03 -2.07333e-04 -9.04852e-05  1.04681e-01
 8.25000e+01  1.15460e-01 -6.67386e-04  4.38537e-03 -5.78024e-03  2.16062e-05  1.90647e-05  1.02294e-01
 8.30000e+01  1.10262e-01 -6.74418e-04  4.37615e-03 -6.11651e-03  2.30851e-04  1.24908e-04  9.99670e-02
 8.35000e+01  1.05196e-01 -6.86484e-04  4.35145e-03 -6.52576e-03  4.20605e-04  2.26456e-04  9.77074e-02
 8.40000e+01  1.00272e-01 -7.01839e-04  4.31306e-03 -6.99934e-03  5.91356e-04  3.23213e-04  9.55238e-02
 8.45000e+01  9.54995e-02 -7.18843e-04  4.26283e-03 -7.52719e-03  7.43838e-04  4.14785e-04  9.34245e-02
 8.50000e+01  9.08861e-02 -7.35987e-04  4.20267e-03 -8.09791e-03  8.78989e-04  5.00877e-04  9.14181e-02
 8.55000e+01  8.64383e-02 -7.51920e-04  4.13452e-03 -8.69892e-03  9.97905e-04  5.81297e-04  8.95135e-02
 8.60000e+01  8.21619e-02 -7.65468e-04  4.06022e-03 -9.31659e-03  1.10179e-03  6.55947e-04  8.77195e-02
 8.65000e+01  7.80611e-02 -7.75654e-04  3.98157e-03 -9.93649e-03  1.19191e-03  7.24825e-04  8.60446e-02
 8.70000e+01  7.41394e-02 -7.81701e-04  3.90020e-03 -1.05437e-02  1.26956e-03  7.88011e-04  8.44971e-02
 8.75000e+01  7.03992e-02 -7.83045e-04  3.81758e-03 -1.11229e-02  1.33599e-03  8.45660e-04  8.30845e-02
 8.80000e+01  6.68423e-02 -7.79326e-04  3.73497e-03 -1.16592e-02  1.39240e-03  8.97994e-04  8.18131e-02
 8.85000e+01  6.34692e-02 -7.70383e-04  3.65343e-03 -1.21379e-02  1.43990e-03  9.45285e-04  8.06876e-02
 8.90000e+01  6.02803e-02 -7.56240e-04  3.57375e-03 -1.25454e-02  1.47949e-03  9.87848e-04  7.97105e-02
 8.95000e+01  5.72748e-02 -7.37089e-04  3.49653e-03 -1.28693e-02  1.51204e-03  1.02603e-03  7.88821e-02
 9.00000e+01  5.44516e-02 -7.13264e-04  3.42216e-03 -1.30990e-02  1.53833e-03  1.06018e-03  7.81996e-02
 9.05000e+01  5.18089e-02 -6.85219e-04  3.35088e-03 -1.32259e-02  1.55903e-03  1.09067e-03  7.76577e-02
 9.10000e+01  4.93443e-02 -6.53494e-04  3.28279e-03 -1.32435e-02  1.57476e-03  1.11786e-03  7.72484e-02
 9.15000e+01  4.70549e-02 -6.18691e-04  3.21794e-03 -1.31483e-02  1.58606e-03  1.14209e-03  7.69613e-02
 9.20000e+01  4.49372e-02 -5.81443e-04  3.15634e-03 -1.29390e-02  1.59346e-03  1.16369e-03  7.67841e-02
 9.25000e+01  4.29872e-02 -5.42382e-04  3.09799e-03 -1.26173e-02  1.59747e-03  1.18295e-03  7.67033e-02
 9.30000e+01  4.12003e-02 -5.02125e-04  3.04292e-03 -1.21874e-02  1.59859e-03  1.20013e-03  7.67047e-02
 9.35000e+01  3.95716e-02 -4.61242e-04  2.99119e-03 -1.16559e-02  1.59733e-03  1.21548e-03  7.67739e-02
 9.40000e+01  3.80956e-02 -4.20246e-04  2.94287e-03 -1.10314e-02  1.59417e-03  1.22918e-03  7.68968e-02
 9.45000e+01  3.67667e-02 -3.79578e-04  2.89808e-03 -1.03240e-02  1.58960e-03  1.24141e-03  7.70601e-02
 9.50000e+01  3.55790e-02 -3.39600e-04  2.85691e-03 -9.54493e-03  1.58405e-03  1.25230e-03  7.72511e-02
 9.55000e+01  3.45267e-02 -3.00588e-04  2.81949e-03 -8.70595e-03  1.57793e-03  1.26196e-03  7.74585e-02
 9.60000e+01  3.36039e-02 -2.62734e-04  2.78588e-03 -7.81857e-03  1.57161e-03  1.27046e-03  7.76717e-02
 9.65000e+01  3.28048e-02 -2.26147e-04  2.75618e-03 -6.89373e-03  1.56539e-03  1.27788e-03  7.78815e-02
 9.70000e+01  3.21243e-02 -1.90857e-04  2.73042e-03 -5.94121e-03  1.55954e-03  1.28425e-03  7.80799e-02
 9.75000e+01  3.15573e-02 -1.56820e-04  2.70863e-03 -4.96938e-03  1.55428e-03  1.28961e-03  7.82596e-02
 9.80000e+01  3.10997e-02 -1.23930e-04  2.69083e-03 -3.98494e-03  1.54976e-03  1.29398e-03  7.84149e-02
 9.85000e+01  3.07477e-02 -9.20258e-05  2.67700e-03 -2.99294e-03  1.54613e-03  1.29737e-03  7.85407e-02
 9.90000e+01  3.04984e-02 -6.09001e-05  2.66713e-03 -1.99683e-03  1.54348e-03  1.29978e-03  7.86333e-02
 9.95000e+01  3.03497e-02 -3.03126e-05  2.66122e-03 -9.98777e-04  1.54186e-03  1.30123e-03  7.86899e-02
 1.00000e+02  3.03003e-02 -2.13966e-15  2.65925e-03 -7.06151e-14  1.54132e-03  1.30172e-03  7.87090e-02
 1.00500e+02  3.03497e-02  3.03126e-05  2.66122e-03  9.98777e-04  1.54186e-03  1.30123e-03  7.86899e-02
 1.01000e+02  3.04984e-02  6.09001e-05  2.66713e-03  1.99683e-03  1.54348e-03  1.29978e-03  7.86333e-02
